# cfl 0.0707107 dx 0.1 dy 0.1 dt 0.005
# q0 3 10 10 1
# cfl 0.0711076 dx 0.1 dy 0.1 dt 0.005
# q0 3 10 10 1
-1 -1 1
-1 0 1
-1 1 1.00173
-1 2 1.00328
-1 3 1.0575
-1 4 1.05935
-1 5 1.05935
-1 6 1.0575
-1 7 1.00328
-1 8 1.00173
-1 9 1
-1 10 1
0 -1 1
0 0 1.00154
0 1 1.05938
0 2 1.11553
0 3 1.88559
0 4 1.93878
0 5 1.93878
0 6 1.88559
0 7 1.11553
0 8 1.05938
0 9 1.00154
0 10 1
1 -1 1.00173
1 0 1.05938
1 1 1.88371
1 2 1.94066
1 3 1.99584
1 4 1.99799
1 5 1.99799
1 6 1.99584
1 7 1.94066
1 8 1.88371
1 9 1.05938
1 10 1.00173
2 -1 1.00328
2 0 1.11553
2 1 1.94066
2 2 1.99598
2 3 2
2 4 2
2 5 2
2 6 2
2 7 1.99598
2 8 1.94066
2 9 1.11553
2 10 1.00328
3 -1 1.0575
3 0 1.88559
3 1 1.99584
3 2 2
3 3 2
3 4 2
3 5 2
3 6 2
3 7 2
3 8 1.99584
3 9 1.88559
3 10 1.0575
4 -1 1.05935
4 0 1.93878
4 1 1.99799
4 2 2
4 3 2
4 4 2
4 5 2
4 6 2
4 7 2
4 8 1.99799
4 9 1.93878
4 10 1.05935
5 -1 1.05935
5 0 1.93878
5 1 1.99799
5 2 2
5 3 2
5 4 2
5 5 2
5 6 2
5 7 2
5 8 1.99799
5 9 1.93878
5 10 1.05935
6 -1 1.0575
6 0 1.88559
6 1 1.99584
6 2 2
6 3 2
6 4 2
6 5 2
6 6 2
6 7 2
6 8 1.99584
6 9 1.88559
6 10 1.0575
7 -1 1.00328
7 0 1.11553
7 1 1.94066
7 2 1.99598
7 3 2
7 4 2
7 5 2
7 6 2
7 7 1.99598
7 8 1.94066
7 9 1.11553
7 10 1.00328
8 -1 1.00173
8 0 1.05938
8 1 1.88371
8 2 1.94066
8 3 1.99584
8 4 1.99799
8 5 1.99799
8 6 1.99584
8 7 1.94066
8 8 1.88371
8 9 1.05938
8 10 1.00173
9 -1 1
9 0 1.00154
9 1 1.05938
9 2 1.11553
9 3 1.88559
9 4 1.93878
9 5 1.93878
9 6 1.88559
9 7 1.11553
9 8 1.05938
9 9 1.00154
9 10 1
10 -1 1
10 0 1
10 1 1.00173
10 2 1.00328
10 3 1.0575
10 4 1.05935
10 5 1.05935
10 6 1.0575
10 7 1.00328
10 8 1.00173
10 9 1
10 10 1


# cfl 0.0712942 dx 0.1 dy 0.1 dt 0.005
# q0 3 10 10 1
-1 -1 1
-1 0 1.0001
-1 1 1.00502
-1 2 1.00937
-1 3 1.08121
-1 4 1.08611
-1 5 1.08611
-1 6 1.08121
-1 7 1.00937
-1 8 1.00502
-1 9 1.0001
-1 10 1
0 -1 1.0001
0 0 1.00455
0 1 1.08634
0 2 1.16345
0 3 1.8392
0 4 1.90858
0 5 1.90858
0 6 1.8392
0 7 1.16345
0 8 1.08634
0 9 1.00455
0 10 1.0001
1 -1 1.00502
1 0 1.08634
1 1 1.8343
1 2 1.91361
1 3 1.98843
1 4 1.99409
1 5 1.99409
1 6 1.98843
1 7 1.91361
1 8 1.8343
1 9 1.08634
1 10 1.00502
2 -1 1.00937
2 0 1.16345
2 1 1.91361
2 2 1.98886
2 3 1.99953
2 4 1.99986
2 5 1.99986
2 6 1.99953
2 7 1.98886
2 8 1.91361
2 9 1.16345
2 10 1.00937
3 -1 1.08121
3 0 1.8392
3 1 1.98843
3 2 1.99953
3 3 2
3 4 2
3 5 2
3 6 2
3 7 1.99953
3 8 1.98843
3 9 1.8392
3 10 1.08121
4 -1 1.08611
4 0 1.90858
4 1 1.99409
4 2 1.99986
4 3 2
4 4 2
4 5 2
4 6 2
4 7 1.99986
4 8 1.99409
4 9 1.90858
4 10 1.08611
5 -1 1.08611
5 0 1.90858
5 1 1.99409
5 2 1.99986
5 3 2
5 4 2
5 5 2
5 6 2
5 7 1.99986
5 8 1.99409
5 9 1.90858
5 10 1.08611
6 -1 1.08121
6 0 1.8392
6 1 1.98843
6 2 1.99953
6 3 2
6 4 2
6 5 2
6 6 2
6 7 1.99953
6 8 1.98843
6 9 1.8392
6 10 1.08121
7 -1 1.00937
7 0 1.16345
7 1 1.91361
7 2 1.98886
7 3 1.99953
7 4 1.99986
7 5 1.99986
7 6 1.99953
7 7 1.98886
7 8 1.91361
7 9 1.16345
7 10 1.00937
8 -1 1.00502
8 0 1.08634
8 1 1.8343
8 2 1.91361
8 3 1.98843
8 4 1.99409
8 5 1.99409
8 6 1.98843
8 7 1.91361
8 8 1.8343
8 9 1.08634
8 10 1.00502
9 -1 1.0001
9 0 1.00455
9 1 1.08634
9 2 1.16345
9 3 1.8392
9 4 1.90858
9 5 1.90858
9 6 1.8392
9 7 1.16345
9 8 1.08634
9 9 1.00455
9 10 1.0001
10 -1 1
10 0 1.0001
10 1 1.00502
10 2 1.00937
10 3 1.08121
10 4 1.08611
10 5 1.08611
10 6 1.08121
10 7 1.00937
10 8 1.00502
10 9 1.0001
10 10 1


# cfl 0.071475 dx 0.1 dy 0.1 dt 0.005
# q0 3 10 10 1
-1 -1 1.00001
-1 0 1.0004
-1 1 1.00971
-1 2 1.01784
-1 3 1.10222
-1 4 1.11087
-1 5 1.11087
-1 6 1.10222
-1 7 1.01784
-1 8 1.00971
-1 9 1.0004
-1 10 1.00001
0 -1 1.0004
0 0 1.00893
0 1 1.11154
0 2 1.20555
0 3 1.79855
0 4 1.87902
0 5 1.87902
0 6 1.79855
0 7 1.20555
0 8 1.11154
0 9 1.00893
0 10 1.0004
1 -1 1.00971
1 0 1.11154
1 1 1.78998
1 2 1.88806
1 3 1.97848
1 4 1.98846
1 5 1.98846
1 6 1.97848
1 7 1.88806
1 8 1.78998
1 9 1.11154
1 10 1.00971
2 -1 1.01784
2 0 1.20555
2 1 1.88806
2 2 1.97938
2 3 1.9983
2 4 1.99944
2 5 1.99944
2 6 1.9983
2 7 1.97938
2 8 1.88806
2 9 1.20555
2 10 1.01784
3 -1 1.10222
3 0 1.79855
3 1 1.97848
3 2 1.9983
3 3 1.99995
3 4 1.99999
3 5 1.99999
3 6 1.99995
3 7 1.9983
3 8 1.97848
3 9 1.79855
3 10 1.10222
4 -1 1.11087
4 0 1.87902
4 1 1.98846
4 2 1.99944
4 3 1.99999
4 4 2
4 5 2
4 6 1.99999
4 7 1.99944
4 8 1.98846
4 9 1.87902
4 10 1.11087
5 -1 1.11087
5 0 1.87902
5 1 1.98846
5 2 1.99944
5 3 1.99999
5 4 2
5 5 2
5 6 1.99999
5 7 1.99944
5 8 1.98846
5 9 1.87902
5 10 1.11087
6 -1 1.10222
6 0 1.79855
6 1 1.97848
6 2 1.9983
6 3 1.99995
6 4 1.99999
6 5 1.99999
6 6 1.99995
6 7 1.9983
6 8 1.97848
6 9 1.79855
6 10 1.10222
7 -1 1.01784
7 0 1.20555
7 1 1.88806
7 2 1.97938
7 3 1.9983
7 4 1.99944
7 5 1.99944
7 6 1.9983
7 7 1.97938
7 8 1.88806
7 9 1.20555
7 10 1.01784
8 -1 1.00971
8 0 1.11154
8 1 1.78998
8 2 1.88806
8 3 1.97848
8 4 1.98846
8 5 1.98846
8 6 1.97848
8 7 1.88806
8 8 1.78998
8 9 1.11154
8 10 1.00971
9 -1 1.0004
9 0 1.00893
9 1 1.11154
9 2 1.20555
9 3 1.79855
9 4 1.87902
9 5 1.87902
9 6 1.79855
9 7 1.20555
9 8 1.11154
9 9 1.00893
9 10 1.0004
10 -1 1.00001
10 0 1.0004
10 1 1.00971
10 2 1.01784
10 3 1.10222
10 4 1.11087
10 5 1.11087
10 6 1.10222
10 7 1.01784
10 8 1.00971
10 9 1.0004
10 10 1.00001


# cfl 0.0716513 dx 0.1 dy 0.1 dt 0.005
# q0 3 10 10 1
-1 -1 1.00003
-1 0 1.00096
-1 1 1.01566
-1 2 1.02825
-1 3 1.12095
-1 4 1.13364
-1 5 1.13364
-1 6 1.12095
-1 7 1.02825
-1 8 1.01566
-1 9 1.00096
-1 10 1.00003
0 -1 1.00096
0 0 1.0146
0 1 1.13502
0 2 1.24234
0 3 1.76274
0 4 1.85032
0 5 1.85032
0 6 1.76274
0 7 1.24234
0 8 1.13502
0 9 1.0146
0 10 1.00096
1 -1 1.01566
1 0 1.13502
1 1 1.75026
1 2 1.86388
1 3 1.96658
1 4 1.98124
1 5 1.98124
1 6 1.96658
1 7 1.86388
1 8 1.75026
1 9 1.13502
1 10 1.01566
2 -1 1.02825
2 0 1.24234
2 1 1.86388
2 2 1.96812
2 3 1.99612
2 4 1.99862
2 5 1.99862
2 6 1.99612
2 7 1.96812
2 8 1.86388
2 9 1.24234
2 10 1.02825
3 -1 1.12095
3 0 1.76274
3 1 1.96658
3 2 1.99612
3 3 1.99977
3 4 1.99995
3 5 1.99995
3 6 1.99977
3 7 1.99612
3 8 1.96658
3 9 1.76274
3 10 1.12095
4 -1 1.13364
4 0 1.85032
4 1 1.98124
4 2 1.99862
4 3 1.99995
4 4 2
4 5 2
4 6 1.99995
4 7 1.99862
4 8 1.98124
4 9 1.85032
4 10 1.13364
5 -1 1.13364
5 0 1.85032
5 1 1.98124
5 2 1.99862
5 3 1.99995
5 4 2
5 5 2
5 6 1.99995
5 7 1.99862
5 8 1.98124
5 9 1.85032
5 10 1.13364
6 -1 1.12095
6 0 1.76274
6 1 1.96658
6 2 1.99612
6 3 1.99977
6 4 1.99995
6 5 1.99995
6 6 1.99977
6 7 1.99612
6 8 1.96658
6 9 1.76274
6 10 1.12095
7 -1 1.02825
7 0 1.24234
7 1 1.86388
7 2 1.96812
7 3 1.99612
7 4 1.99862
7 5 1.99862
7 6 1.99612
7 7 1.96812
7 8 1.86388
7 9 1.24234
7 10 1.02825
8 -1 1.01566
8 0 1.13502
8 1 1.75026
8 2 1.86388
8 3 1.96658
8 4 1.98124
8 5 1.98124
8 6 1.96658
8 7 1.86388
8 8 1.75026
8 9 1.13502
8 10 1.01566
9 -1 1.00096
9 0 1.0146
9 1 1.13502
9 2 1.24234
9 3 1.76274
9 4 1.85032
9 5 1.85032
9 6 1.76274
9 7 1.24234
9 8 1.13502
9 9 1.0146
9 10 1.00096
10 -1 1.00003
10 0 1.00096
10 1 1.01566
10 2 1.02825
10 3 1.12095
10 4 1.13364
10 5 1.13364
10 6 1.12095
10 7 1.02825
10 8 1.01566
10 9 1.00096
10 10 1.00003


# cfl 0.0718237 dx 0.1 dy 0.1 dt 0.005
# q0 3 10 10 1
-1 -1 1.0001
-1 0 1.00187
-1 1 1.02269
-1 2 1.04021
-1 3 1.13773
-1 4 1.15446
-1 5 1.15446
-1 6 1.13773
-1 7 1.04021
-1 8 1.02269
-1 9 1.00187
-1 10 1.0001
0 -1 1.00187
0 0 1.02146
0 1 1.15683
0 2 1.27433
0 3 1.73103
0 4 1.82259
0 5 1.82259
0 6 1.73103
0 7 1.27433
0 8 1.15683
0 9 1.02146
0 10 1.00187
1 -1 1.02269
1 0 1.15683
1 1 1.71467
1 2 1.84092
1 3 1.95317
1 4 1.97262
1 5 1.97262
1 6 1.95317
1 7 1.84092
1 8 1.71467
1 9 1.15683
1 10 1.02269
2 -1 1.04021
2 0 1.27433
2 1 1.84092
2 2 1.95553
2 3 1.9929
2 4 1.99729
2 5 1.99729
2 6 1.9929
2 7 1.95553
2 8 1.84092
2 9 1.27433
2 10 1.04021
3 -1 1.13773
3 0 1.73103
3 1 1.95317
3 2 1.9929
3 3 1.99937
3 4 1.99985
3 5 1.99985
3 6 1.99937
3 7 1.9929
3 8 1.95317
3 9 1.73103
3 10 1.13773
4 -1 1.15446
4 0 1.82259
4 1 1.97262
4 2 1.99729
4 3 1.99985
4 4 1.99999
4 5 1.99999
4 6 1.99985
4 7 1.99729
4 8 1.97262
4 9 1.82259
4 10 1.15446
5 -1 1.15446
5 0 1.82259
5 1 1.97262
5 2 1.99729
5 3 1.99985
5 4 1.99999
5 5 1.99999
5 6 1.99985
5 7 1.99729
5 8 1.97262
5 9 1.82259
5 10 1.15446
6 -1 1.13773
6 0 1.73103
6 1 1.95317
6 2 1.9929
6 3 1.99937
6 4 1.99985
6 5 1.99985
6 6 1.99937
6 7 1.9929
6 8 1.95317
6 9 1.73103
6 10 1.13773
7 -1 1.04021
7 0 1.27433
7 1 1.84092
7 2 1.95553
7 3 1.9929
7 4 1.99729
7 5 1.99729
7 6 1.9929
7 7 1.95553
7 8 1.84092
7 9 1.27433
7 10 1.04021
8 -1 1.02269
8 0 1.15683
8 1 1.71467
8 2 1.84092
8 3 1.95317
8 4 1.97262
8 5 1.97262
8 6 1.95317
8 7 1.84092
8 8 1.71467
8 9 1.15683
8 10 1.02269
9 -1 1.00187
9 0 1.02146
9 1 1.15683
9 2 1.27433
9 3 1.73103
9 4 1.82259
9 5 1.82259
9 6 1.73103
9 7 1.27433
9 8 1.15683
9 9 1.02146
9 10 1.00187
10 -1 1.0001
10 0 1.00187
10 1 1.02269
10 2 1.04021
10 3 1.13773
10 4 1.15446
10 5 1.15446
10 6 1.13773
10 7 1.04021
10 8 1.02269
10 9 1.00187
10 10 1.0001


# cfl 0.0719928 dx 0.1 dy 0.1 dt 0.005
# q0 3 10 10 1
-1 -1 1.00023
-1 0 1.00318
-1 1 1.03068
-1 2 1.05337
-1 3 1.15285
-1 4 1.1734
-1 5 1.1734
-1 6 1.15285
-1 7 1.05337
-1 8 1.03068
-1 9 1.00318
-1 10 1.00023
0 -1 1.00318
0 0 1.0294
0 1 1.17702
0 2 1.30198
0 3 1.7028
0 4 1.79591
0 5 1.79591
0 6 1.7028
0 7 1.30198
0 8 1.17702
0 9 1.0294
0 10 1.00318
1 -1 1.03068
1 0 1.17702
1 1 1.68278
1 2 1.81911
1 3 1.93862
1 4 1.96274
1 5 1.96274
1 6 1.93862
1 7 1.81911
1 8 1.68278
1 9 1.17702
1 10 1.03068
2 -1 1.05337
2 0 1.30198
2 1 1.81911
2 2 1.94198
2 3 1.98861
2 4 1.99537
2 5 1.99537
2 6 1.98861
2 7 1.94198
2 8 1.81911
2 9 1.30198
2 10 1.05337
3 -1 1.15285
3 0 1.7028
3 1 1.93862
3 2 1.98861
3 3 1.99867
3 4 1.99965
3 5 1.99965
3 6 1.99867
3 7 1.98861
3 8 1.93862
3 9 1.7028
3 10 1.15285
4 -1 1.1734
4 0 1.79591
4 1 1.96274
4 2 1.99537
4 3 1.99965
4 4 1.99997
4 5 1.99997
4 6 1.99965
4 7 1.99537
4 8 1.96274
4 9 1.79591
4 10 1.1734
5 -1 1.1734
5 0 1.79591
5 1 1.96274
5 2 1.99537
5 3 1.99965
5 4 1.99997
5 5 1.99997
5 6 1.99965
5 7 1.99537
5 8 1.96274
5 9 1.79591
5 10 1.1734
6 -1 1.15285
6 0 1.7028
6 1 1.93862
6 2 1.98861
6 3 1.99867
6 4 1.99965
6 5 1.99965
6 6 1.99867
6 7 1.98861
6 8 1.93862
6 9 1.7028
6 10 1.15285
7 -1 1.05337
7 0 1.30198
7 1 1.81911
7 2 1.94198
7 3 1.98861
7 4 1.99537
7 5 1.99537
7 6 1.98861
7 7 1.94198
7 8 1.81911
7 9 1.30198
7 10 1.05337
8 -1 1.03068
8 0 1.17702
8 1 1.68278
8 2 1.81911
8 3 1.93862
8 4 1.96274
8 5 1.96274
8 6 1.93862
8 7 1.81911
8 8 1.68278
8 9 1.17702
8 10 1.03068
9 -1 1.00318
9 0 1.0294
9 1 1.17702
9 2 1.30198
9 3 1.7028
9 4 1.79591
9 5 1.79591
9 6 1.7028
9 7 1.30198
9 8 1.17702
9 9 1.0294
9 10 1.00318
10 -1 1.00023
10 0 1.00318
10 1 1.03068
10 2 1.05337
10 3 1.15285
10 4 1.1734
10 5 1.1734
10 6 1.15285
10 7 1.05337
10 8 1.03068
10 9 1.00318
10 10 1.00023


# cfl 0.072159 dx 0.1 dy 0.1 dt 0.005
# q0 3 10 10 1
-1 -1 1.00044
-1 0 1.00495
-1 1 1.03946
-1 2 1.06739
-1 3 1.16652
-1 4 1.19054
-1 5 1.19054
-1 6 1.16652
-1 7 1.06739
-1 8 1.03946
-1 9 1.00495
-1 10 1.00044
0 -1 1.00495
0 0 1.0383
0 1 1.19566
0 2 1.32575
0 3 1.67753
0 4 1.77034
0 5 1.77034
0 6 1.67753
0 7 1.32575
0 8 1.19566
0 9 1.0383
0 10 1.00495
1 -1 1.03946
1 0 1.19566
1 1 1.6542
1 2 1.79835
1 3 1.92324
1 4 1.95178
1 5 1.95178
1 6 1.92324
1 7 1.79835
1 8 1.6542
1 9 1.19566
1 10 1.03946
2 -1 1.06739
2 0 1.32575
2 1 1.79835
2 2 1.92775
2 3 1.98327
2 4 1.99279
2 5 1.99279
2 6 1.98327
2 7 1.92775
2 8 1.79835
2 9 1.32575
2 10 1.06739
3 -1 1.16652
3 0 1.67753
3 1 1.92324
3 2 1.98327
3 3 1.99757
3 4 1.9993
3 5 1.9993
3 6 1.99757
3 7 1.98327
3 8 1.92324
3 9 1.67753
3 10 1.16652
4 -1 1.19054
4 0 1.77034
4 1 1.95178
4 2 1.99279
4 3 1.9993
4 4 1.99993
4 5 1.99993
4 6 1.9993
4 7 1.99279
4 8 1.95178
4 9 1.77034
4 10 1.19054
5 -1 1.19054
5 0 1.77034
5 1 1.95178
5 2 1.99279
5 3 1.9993
5 4 1.99993
5 5 1.99993
5 6 1.9993
5 7 1.99279
5 8 1.95178
5 9 1.77034
5 10 1.19054
6 -1 1.16652
6 0 1.67753
6 1 1.92324
6 2 1.98327
6 3 1.99757
6 4 1.9993
6 5 1.9993
6 6 1.99757
6 7 1.98327
6 8 1.92324
6 9 1.67753
6 10 1.16652
7 -1 1.06739
7 0 1.32575
7 1 1.79835
7 2 1.92775
7 3 1.98327
7 4 1.99279
7 5 1.99279
7 6 1.98327
7 7 1.92775
7 8 1.79835
7 9 1.32575
7 10 1.06739
8 -1 1.03946
8 0 1.19566
8 1 1.6542
8 2 1.79835
8 3 1.92324
8 4 1.95178
8 5 1.95178
8 6 1.92324
8 7 1.79835
8 8 1.6542
8 9 1.19566
8 10 1.03946
9 -1 1.00495
9 0 1.0383
9 1 1.19566
9 2 1.32575
9 3 1.67753
9 4 1.77034
9 5 1.77034
9 6 1.67753
9 7 1.32575
9 8 1.19566
9 9 1.0383
9 10 1.00495
10 -1 1.00044
10 0 1.00495
10 1 1.03946
10 2 1.06739
10 3 1.16652
10 4 1.19054
10 5 1.19054
10 6 1.16652
10 7 1.06739
10 8 1.03946
10 9 1.00495
10 10 1.00044


# cfl 0.0723224 dx 0.1 dy 0.1 dt 0.005
# q0 3 10 10 1
-1 -1 1.00077
-1 0 1.00722
-1 1 1.04892
-1 2 1.08199
-1 3 1.17896
-1 4 1.20596
-1 5 1.20596
-1 6 1.17896
-1 7 1.08199
-1 8 1.04892
-1 9 1.00722
-1 10 1.00077
0 -1 1.00722
0 0 1.04805
0 1 1.21278
0 2 1.34602
0 3 1.65477
0 4 1.74589
0 5 1.74589
0 6 1.65477
0 7 1.34602
0 8 1.21278
0 9 1.04805
0 10 1.00722
1 -1 1.04892
1 0 1.21278
1 1 1.62856
1 2 1.77856
1 3 1.90725
1 4 1.93987
1 5 1.93987
1 6 1.90725
1 7 1.77856
1 8 1.62856
1 9 1.21278
1 10 1.04892
2 -1 1.08199
2 0 1.34602
2 1 1.77856
2 2 1.91307
2 3 1.97693
2 4 1.9895
2 5 1.9895
2 6 1.97693
2 7 1.91307
2 8 1.77856
2 9 1.34602
2 10 1.08199
3 -1 1.17896
3 0 1.65477
3 1 1.90725
3 2 1.97693
3 3 1.99602
3 4 1.99877
3 5 1.99877
3 6 1.99602
3 7 1.97693
3 8 1.90725
3 9 1.65477
3 10 1.17896
4 -1 1.20596
4 0 1.74589
4 1 1.93987
4 2 1.9895
4 3 1.99877
4 4 1.99984
4 5 1.99984
4 6 1.99877
4 7 1.9895
4 8 1.93987
4 9 1.74589
4 10 1.20596
5 -1 1.20596
5 0 1.74589
5 1 1.93987
5 2 1.9895
5 3 1.99877
5 4 1.99984
5 5 1.99984
5 6 1.99877
5 7 1.9895
5 8 1.93987
5 9 1.74589
5 10 1.20596
6 -1 1.17896
6 0 1.65477
6 1 1.90725
6 2 1.97693
6 3 1.99602
6 4 1.99877
6 5 1.99877
6 6 1.99602
6 7 1.97693
6 8 1.90725
6 9 1.65477
6 10 1.17896
7 -1 1.08199
7 0 1.34602
7 1 1.77856
7 2 1.91307
7 3 1.97693
7 4 1.9895
7 5 1.9895
7 6 1.97693
7 7 1.91307
7 8 1.77856
7 9 1.34602
7 10 1.08199
8 -1 1.04892
8 0 1.21278
8 1 1.62856
8 2 1.77856
8 3 1.90725
8 4 1.93987
8 5 1.93987
8 6 1.90725
8 7 1.77856
8 8 1.62856
8 9 1.21278
8 10 1.04892
9 -1 1.00722
9 0 1.04805
9 1 1.21278
9 2 1.34602
9 3 1.65477
9 4 1.74589
9 5 1.74589
9 6 1.65477
9 7 1.34602
9 8 1.21278
9 9 1.04805
9 10 1.00722
10 -1 1.00077
10 0 1.00722
10 1 1.04892
10 2 1.08199
10 3 1.17896
10 4 1.20596
10 5 1.20596
10 6 1.17896
10 7 1.08199
10 8 1.04892
10 9 1.00722
10 10 1.00077


# cfl 0.0724832 dx 0.1 dy 0.1 dt 0.005
# q0 3 10 10 1
-1 -1 1.00124
-1 0 1.01002
-1 1 1.05891
-1 2 1.09691
-1 3 1.19031
-1 4 1.21978
-1 5 1.21978
-1 6 1.19031
-1 7 1.09691
-1 8 1.05891
-1 9 1.01002
-1 10 1.00124
0 -1 1.01002
0 0 1.05852
0 1 1.22847
0 2 1.36316
0 3 1.63416
0 4 1.72255
0 5 1.72255
0 6 1.63416
0 7 1.36316
0 8 1.22847
0 9 1.05852
0 10 1.01002
1 -1 1.05891
1 0 1.22847
1 1 1.60555
1 2 1.75968
1 3 1.89084
1 4 1.92716
1 5 1.92716
1 6 1.89084
1 7 1.75968
1 8 1.60555
1 9 1.22847
1 10 1.05891
2 -1 1.09691
2 0 1.36316
2 1 1.75968
2 2 1.89812
2 3 1.96965
2 4 1.98546
2 5 1.98546
2 6 1.96965
2 7 1.89812
2 8 1.75968
2 9 1.36316
2 10 1.09691
3 -1 1.19031
3 0 1.63416
3 1 1.89084
3 2 1.96965
3 3 1.99395
3 4 1.99799
3 5 1.99799
3 6 1.99395
3 7 1.96965
3 8 1.89084
3 9 1.63416
3 10 1.19031
4 -1 1.21978
4 0 1.72255
4 1 1.92716
4 2 1.98546
4 3 1.99799
4 4 1.99968
4 5 1.99968
4 6 1.99799
4 7 1.98546
4 8 1.92716
4 9 1.72255
4 10 1.21978
5 -1 1.21978
5 0 1.72255
5 1 1.92716
5 2 1.98546
5 3 1.99799
5 4 1.99968
5 5 1.99968
5 6 1.99799
5 7 1.98546
5 8 1.92716
5 9 1.72255
5 10 1.21978
6 -1 1.19031
6 0 1.63416
6 1 1.89084
6 2 1.96965
6 3 1.99395
6 4 1.99799
6 5 1.99799
6 6 1.99395
6 7 1.96965
6 8 1.89084
6 9 1.63416
6 10 1.19031
7 -1 1.09691
7 0 1.36316
7 1 1.75968
7 2 1.89812
7 3 1.96965
7 4 1.98546
7 5 1.98546
7 6 1.96965
7 7 1.89812
7 8 1.75968
7 9 1.36316
7 10 1.09691
8 -1 1.05891
8 0 1.22847
8 1 1.60555
8 2 1.75968
8 3 1.89084
8 4 1.92716
8 5 1.92716
8 6 1.89084
8 7 1.75968
8 8 1.60555
8 9 1.22847
8 10 1.05891
9 -1 1.01002
9 0 1.05852
9 1 1.22847
9 2 1.36316
9 3 1.63416
